name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
Aaron Ramsdale,GK,Sheffield Utd,2.5,0,0,12,0,0.0,483,8,2,0,1.8,18.2,2020-09-14T17:00:00Z,90,20,0,0,0,0,1,2,462939,2,0,0.0,1,0,0,0,50,True,0,1,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.0,0,0,10,0,0.0,483,10,1,0,1.1,11.2,2020-09-21T17:00:00Z,90,2,0,0,0,0,2,1,440147,0,1,0.0,2,-41600,15075,56675,50,False,0,2,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.8,0,0,26,0,10.0,483,25,1,0,5.2,42.0,2020-09-27T11:00:00Z,90,10,0,0,0,0,3,7,377916,1,0,0.0,4,-66442,9045,75487,50,True,0,3,,,,,
Aaron Ramsdale,GK,Sheffield Utd,1.7,0,0,13,0,0.0,483,29,2,0,2.1,18.6,2020-10-04T13:00:00Z,90,1,0,0,0,0,4,3,335363,1,2,2.0,2,-45840,3387,49227,50,False,0,4,,,,,
Aaron Ramsdale,GK,Sheffield Utd,3.3,0,0,18,0,0.0,483,46,1,0,2.8,27.8,2020-10-18T11:00:00Z,90,8,0,0,0,0,5,5,320507,1,1,0.0,3,-26830,21356,48186,50,True,0,5,,,,,
Aaron Ramsdale,GK,Sheffield Utd,1.3,0,0,14,0,0.0,483,54,2,0,2.2,21.8,2020-10-24T19:00:00Z,90,11,0,0,0,0,6,3,266742,1,2,0.0,2,-47258,2333,49591,49,False,0,6,,,,,
Aaron Ramsdale,GK,Sheffield Utd,1.8,0,0,24,0,0.0,483,66,1,0,4.4,44.0,2020-10-31T12:30:00Z,90,12,0,0,0,0,7,7,244340,1,0,0.0,4,-24585,1547,26132,49,True,0,7,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.3,0,0,17,0,0.0,483,71,4,0,3.1,30.8,2020-11-07T17:30:00Z,90,5,0,0,0,0,8,6,232343,1,4,0.0,2,-12557,1946,14503,49,False,0,8,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.7,0,0,12,0,0.0,483,86,1,0,1.8,18.2,2020-11-22T14:00:00Z,90,19,0,0,0,0,9,2,216545,1,0,0.0,2,-16255,2690,18945,48,True,0,9,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.8,0,0,18,0,0.0,483,97,1,0,3.5,35.2,2020-11-28T20:00:00Z,90,18,0,0,0,0,10,5,211796,0,1,0.0,3,-6816,3890,10706,48,False,0,10,,,,,
Aaron Ramsdale,GK,Sheffield Utd,1.5,0,0,13,0,0.0,483,105,2,0,1.9,17.2,2020-12-06T14:15:00Z,90,9,0,0,0,0,11,2,197031,2,1,2.0,1,-13532,1229,14761,48,True,0,11,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.0,0,0,20,0,0.0,483,117,3,0,2.5,25.0,2020-12-13T12:00:00Z,90,16,0,0,0,0,12,3,188768,0,3,0.0,2,-9663,1160,10823,48,False,0,12,,,,,
Aaron Ramsdale,GK,Sheffield Utd,1.5,0,0,15,0,0.0,483,124,3,0,2.7,26.6,2020-12-17T20:00:00Z,90,13,0,0,0,0,13,4,179375,3,2,0.0,2,-9641,403,10044,47,True,0,13,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.0,0,0,12,0,0.0,483,129,1,0,2.0,20.2,2020-12-20T12:00:00Z,90,3,0,0,0,0,14,3,173530,1,1,0.0,2,-6437,1604,8041,47,False,1,14,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.0,0,0,12,0,0.0,483,146,1,0,1.1,10.8,2020-12-26T20:00:00Z,90,7,0,0,0,0,15,2,165780,1,0,0.0,2,-7748,1216,8964,47,True,0,15,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.3,0,0,12,0,0.0,483,150,1,0,1.7,17.2,2020-12-29T18:00:00Z,90,4,0,0,0,0,16,2,161426,0,1,0.0,2,-4880,2134,7014,47,False,0,16,,,,,
Aaron Ramsdale,GK,Sheffield Utd,1.8,0,0,13,0,0.0,483,162,2,0,1.6,15.8,2021-01-02T15:00:00Z,90,6,0,0,0,0,17,2,156955,0,2,0.0,1,-4674,2030,6704,47,False,0,17,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.1,0,2,28,1,0.0,483,174,0,0,1.9,19.4,2021-01-12T18:00:00Z,90,14,0,0,0,0,18,3,199026,0,1,0.0,9,2975,13461,10486,47,True,0,18,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.5,0,0,11,0,0.0,483,186,3,0,1.0,10.2,2021-01-17T14:00:00Z,90,17,0,0,0,0,19,2,149730,3,1,0.0,1,-8191,1915,10106,47,True,0,19,,,,,
Aaron Ramsdale,GK,Sheffield Utd,3.0,0,0,16,0,0.0,483,192,1,0,2.0,20.0,2021-01-27T20:15:00Z,90,13,0,0,0,0,20,3,148083,2,1,0.0,3,-4745,1910,6655,46,False,0,20,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.4,0,0,16,0,0.0,483,205,1,0,3.0,30.2,2021-01-30T15:00:00Z,90,12,0,0,0,0,21,4,146445,0,1,0.0,3,-1873,1817,3690,46,False,0,21,,,,,
Aaron Ramsdale,GK,Sheffield Utd,4.3,0,0,15,0,0.0,483,214,1,0,2.6,26.0,2021-02-02T18:00:00Z,90,18,0,0,0,0,22,3,150690,1,2,0.0,3,3544,6386,2842,46,True,0,22,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.8,0,0,4,0,0.0,483,226,2,0,0.0,0.0,2021-02-07T19:15:00Z,90,5,0,0,0,0,23,0,147723,2,1,0.0,1,-3147,2300,5447,46,True,0,23,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.6,0,0,21,0,0.0,483,238,3,0,3.8,37.8,2021-02-15T18:00:00Z,90,19,0,0,0,0,24,6,143844,0,3,0.0,3,-3746,1644,5390,46,False,0,24,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.1,0,0,18,0,0.0,483,243,1,0,2.2,21.6,2021-02-20T20:00:00Z,90,8,0,0,0,0,25,4,143299,0,1,0.0,3,-1292,1813,3105,46,False,0,25,,,,,
Aaron Ramsdale,GK,Sheffield Utd,6.5,0,0,23,0,0.0,483,256,2,0,5.6,55.8,2021-02-28T19:15:00Z,90,11,0,0,0,0,26,7,140325,2,0,0.0,3,-2974,1551,4525,46,True,0,26,,,,,
Aaron Ramsdale,GK,Sheffield Utd,6.5,0,3,32,1,0.0,483,285,0,0,3.1,30.8,2021-03-03T18:00:00Z,90,2,0,0,0,0,26,4,140325,0,1,0.0,10,-2974,1551,4525,46,True,0,26,,,,,
Aaron Ramsdale,GK,Sheffield Utd,3.7,0,0,18,0,0.0,483,265,2,0,3.4,34.4,2021-03-06T15:00:00Z,90,16,0,0,0,0,27,5,142392,2,0,0.0,2,1232,3138,1906,46,True,0,27,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.7,0,0,18,0,0.0,483,274,5,0,4.2,41.8,2021-03-14T14:00:00Z,90,9,0,0,0,0,28,5,140153,0,5,0.0,1,-2333,735,3068,46,False,0,28,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.0,0,1,24,0,0.0,483,293,2,0,4.7,46.8,2021-04-03T14:00:00Z,90,10,0,0,0,0,30,7,137851,1,2,0.0,4,364,2155,1791,46,False,0,30,,,,,
Aaron Ramsdale,GK,Sheffield Utd,1.5,0,0,13,0,0.0,483,305,3,0,1.7,17.4,2021-04-11T18:00:00Z,90,1,0,0,0,0,31,2,137544,3,0,0.0,1,-425,1876,2301,46,True,0,31,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.2,0,0,16,0,0.0,483,318,1,0,2.2,22.0,2021-04-17T19:15:00Z,90,20,0,0,0,0,32,3,138930,0,1,0.0,3,1199,3113,1914,46,False,0,32,,,,,
Aaron Ramsdale,GK,Sheffield Utd,3.7,0,2,27,1,0.0,483,326,0,0,3.0,30.4,2021-04-24T19:00:00Z,90,3,0,0,0,0,33,4,140269,0,1,0.0,9,1095,3317,2222,46,True,0,33,,,,,
Aaron Ramsdale,GK,Sheffield Utd,2.8,0,0,22,0,0.0,483,337,4,0,3.1,31.4,2021-05-02T18:15:00Z,90,17,0,0,0,0,34,6,138341,0,4,0.0,2,-1986,1211,3197,46,False,0,34,,,,,
Aaron Ramsdale,GK,Sheffield Utd,0.0,0,0,22,0,0.0,483,346,2,0,5.1,50.6,2021-05-08T14:00:00Z,90,6,0,0,0,0,35,6,138846,2,0,0.0,3,529,2893,2364,46,True,0,35,,,,,
Aaron Ramsdale,GK,Sheffield Utd,4.9,0,2,33,1,0.0,483,351,0,0,4.6,46.0,2021-05-16T18:00:00Z,90,7,0,0,0,0,36,6,137877,1,0,0.0,10,-1141,1304,2445,46,False,0,36,,,,,
Aaron Ramsdale,GK,Sheffield Utd,5.4,0,0,17,0,0.0,483,365,1,0,2.8,27.8,2021-05-19T17:00:00Z,90,14,0,0,0,0,37,4,147543,0,1,0.0,3,8973,10262,1289,46,False,0,37,,,,,
Aaron Ramsdale,GK,Sheffield Utd,9.0,0,2,30,1,10.0,483,376,0,0,3.2,22.0,2021-05-23T15:00:00Z,90,4,0,0,0,0,38,3,162985,0,1,0.0,9,13618,17381,3763,46,True,0,38,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,3.3,0,0,0,0,0.0,245,3,0,0,0.0,0.0,2020-09-12T16:30:00Z,0,10,0,0,0,0,1,0,18419,3,4,0.0,0,0,0,0,45,True,0,1,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,0.5,0,0,0,0,0.0,245,11,0,0,0.0,0.0,2020-09-20T15:30:00Z,0,5,0,0,0,0,2,0,20756,2,0,0.0,0,-1474,627,2101,45,False,0,2,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,0.5,0,0,0,0,0.0,245,23,0,0,0.0,0.0,2020-09-28T19:00:00Z,0,1,0,0,0,0,3,0,20341,1,3,0.0,0,-1747,606,2353,45,True,0,3,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,1.5,0,0,14,0,0.0,245,30,7,0,2.3,23.0,2020-10-04T18:15:00Z,90,2,0,0,0,0,4,4,20094,2,7,0.0,0,-1092,528,1620,45,False,0,4,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,14,0,0.0,245,41,2,0,1.9,19.2,2020-10-17T11:30:00Z,90,7,0,0,0,0,5,3,33318,2,2,0.0,2,10736,15958,5222,45,False,0,5,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,1.5,0,0,0,0,0.0,245,54,0,0,0.0,0.0,2020-10-24T19:00:00Z,0,15,0,0,0,0,6,0,56189,1,2,0.0,0,17928,22406,4478,45,True,0,6,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,1.5,0,0,0,0,0.0,245,63,0,0,0.0,0.0,2020-10-31T17:30:00Z,0,19,0,0,0,0,7,0,38773,1,2,0.0,0,-14682,1568,16250,45,True,0,7,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,0.5,0,0,0,0,0.0,245,75,0,0,0.0,0.0,2020-11-08T16:30:00Z,0,12,0,0,0,0,8,0,34343,1,1,0.0,0,-4937,774,5711,44,False,0,8,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,0.5,0,0,0,0,0.0,245,83,0,0,0.0,0.0,2020-11-22T19:15:00Z,0,9,0,0,0,0,9,0,33354,0,3,0.0,0,-1768,1342,3110,44,True,0,9,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,245,90,0,0,0.0,0.0,2020-11-28T12:30:00Z,0,3,0,0,0,0,10,0,32145,1,1,0.0,0,-1409,593,2002,44,False,0,10,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,245,103,0,0,0.0,0.0,2020-12-06T19:15:00Z,0,20,0,0,0,0,11,0,32884,0,4,0.0,0,-271,2236,2507,44,True,0,11,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,1.5,0,0,0,0,0.0,245,112,0,0,0.0,0.0,2020-12-13T16:30:00Z,0,8,0,0,0,0,12,0,31514,1,1,0.0,0,-1164,1059,2223,43,False,0,12,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,0.5,0,0,0,0,0.0,245,127,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,17,0,0,0,0,13,0,31046,1,2,0.0,0,-674,631,1305,43,True,0,13,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,245,132,0,0,0.0,0.0,2020-12-19T12:30:00Z,0,6,0,0,0,0,14,0,30524,7,0,0.0,0,-659,620,1279,43,False,0,14,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,1.5,0,0,0,0,0.0,245,144,0,0,0.0,0.0,2020-12-27T16:30:00Z,0,18,0,0,0,0,15,0,30297,1,1,0.0,0,-452,924,1376,43,True,0,15,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,245,155,0,0,0.0,0.0,2020-12-30T20:00:00Z,0,14,0,0,0,0,16,0,29979,0,0,0.0,0,-480,418,898,43,False,0,16,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,245,166,0,0,0.0,0.0,2021-01-04T20:00:00Z,0,16,0,0,0,0,17,0,29136,0,1,0.0,0,-949,300,1249,43,False,0,17,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,2.0,0,0,0,0,0.0,245,184,0,0,0.0,0.0,2021-01-17T16:30:00Z,0,13,0,0,0,0,19,0,27944,0,0,0.0,0,-535,620,1155,42,True,0,19,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,2.0,0,0,0,0,0.0,245,177,0,0,0.0,0.0,2021-01-21T20:00:00Z,0,4,0,0,0,0,19,0,27944,1,0,0.0,0,-535,620,1155,42,True,0,19,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,0.5,0,0,0,0,0.0,245,198,0,0,0.0,0.0,2021-01-28T20:00:00Z,0,17,0,0,0,0,20,0,27722,3,1,0.0,0,-461,512,973,42,False,0,20,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,245,208,0,0,0.0,0.0,2021-01-31T16:30:00Z,0,19,0,0,0,0,21,0,27469,3,1,0.0,0,-373,242,615,42,False,0,21,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,245,216,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,3,0,0,0,0,22,0,27328,1,0,0.0,0,-235,262,497,42,True,0,22,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,0.0,0,0,0,0,0.0,245,223,0,0,0.0,0.0,2021-02-07T16:30:00Z,0,12,0,0,0,0,23,0,27383,4,1,0.0,0,-126,491,617,42,True,0,23,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,0.5,0,0,0,0,0.0,245,234,0,0,0.0,0.0,2021-02-13T12:30:00Z,0,9,0,0,0,0,24,0,27188,1,3,0.0,0,-363,518,881,42,False,0,24,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,0.0,0,0,0,0,0.0,245,244,0,0,0.0,0.0,2021-02-20T17:30:00Z,0,7,0,0,0,0,25,0,27130,2,0,0.0,0,-200,406,606,42,True,0,25,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,4.0,0,2,32,1,0.0,245,256,0,0,1.7,17.4,2021-02-28T19:15:00Z,90,15,0,0,0,0,26,3,27326,2,0,0.0,9,-32,873,905,42,False,0,26,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,4.0,0,0,0,0,0.0,245,283,0,0,0.0,0.0,2021-03-04T20:15:00Z,0,5,0,0,0,0,26,0,27326,1,0,0.0,0,-32,873,905,42,True,0,26,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,2.3,0,0,0,0,0.0,245,263,0,0,0.0,0.0,2021-03-07T14:00:00Z,0,8,0,0,0,0,27,0,29078,1,0,0.0,0,1471,2180,709,42,True,0,27,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,2.3,0,0,0,0,0.0,245,278,0,0,0.0,0.0,2021-03-15T20:00:00Z,0,20,0,0,0,0,28,0,29341,1,0,0.0,0,158,920,762,42,False,0,28,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,0.0,0,0,0,0,0.0,245,289,0,0,0.0,0.0,2021-04-03T19:00:00Z,0,1,0,0,0,0,30,0,29179,3,0,0.0,0,-80,405,485,42,False,0,30,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,0.5,0,0,0,0,0.0,245,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,2,0,0,0,0,31,0,29004,1,2,0.0,0,-248,250,498,42,True,0,31,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,0.5,0,0,0,0,0.0,245,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,10,0,0,0,0,32,0,28867,1,1,0.0,0,-194,224,418,42,False,0,32,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,245,324,0,0,0.0,0.0,2021-04-24T11:30:00Z,0,14,0,0,0,0,33,0,28706,1,1,0.0,0,-231,127,358,42,True,0,33,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,0.0,0,0,0,0,0.0,245,344,0,0,0.0,0.0,2021-05-08T19:15:00Z,0,16,0,0,0,0,35,0,28520,0,2,0.0,0,-162,232,394,42,True,0,35,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,0.0,0,0,0,0,0.0,245,334,0,0,0.0,0.0,2021-05-13T19:15:00Z,0,13,0,0,0,0,35,0,28520,4,2,0.0,0,-162,232,394,42,False,0,35,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,245,353,0,0,0.0,0.0,2021-05-16T15:30:00Z,0,18,0,0,0,0,36,0,28400,2,1,0.0,0,-176,114,290,42,False,0,36,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,245,360,0,0,0.0,0.0,2021-05-19T19:15:00Z,0,4,0,0,0,0,37,0,28301,3,0,0.0,0,-142,113,255,42,False,0,37,,,,,
Adrián San Miguel del Castillo,GK,Liverpool,0.5,0,0,0,0,0.0,245,374,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,6,0,0,0,0,38,0,28179,0,2,0.0,0,-134,250,384,42,True,0,38,,,,,
Alex McCarthy,GK,Southampton,1.8,0,0,17,0,0.0,363,1,1,0,2.3,22.6,2020-09-12T14:00:00Z,90,6,0,0,0,0,1,2,1400435,0,1,0.0,2,0,0,0,45,False,0,1,,,,,
Alex McCarthy,GK,Southampton,0.5,0,0,9,0,0.0,363,17,5,0,1.3,12.8,2020-09-20T11:00:00Z,90,17,0,0,0,0,2,1,1423373,5,2,0.0,0,-49369,83896,133265,45,True,0,2,,,,,
Alex McCarthy,GK,Southampton,2.7,0,0,26,1,0.0,363,20,0,0,1.5,14.6,2020-09-26T19:00:00Z,90,4,0,0,0,0,3,2,1275332,1,0,0.0,6,-161277,55961,217238,45,False,0,3,,,,,
Alex McCarthy,GK,Southampton,4.7,0,2,28,1,0.0,363,37,0,0,2.0,20.0,2020-10-04T11:00:00Z,90,18,0,0,0,0,4,3,1331722,0,2,0.0,9,27560,80072,52512,45,True,0,4,,,,,
Alex McCarthy,GK,Southampton,3.5,0,0,10,0,0.0,363,39,3,0,2.0,20.2,2020-10-17T14:00:00Z,90,5,0,0,0,0,5,2,1379113,3,3,0.0,1,30596,135845,105249,45,False,0,5,,,,,
Alex McCarthy,GK,Southampton,4.8,0,0,23,1,0.0,363,56,0,0,1.5,15.0,2020-10-25T14:00:00Z,90,7,0,0,0,0,6,2,1369688,0,2,0.0,6,-19483,64750,84233,45,True,0,6,,,,,
Alex McCarthy,GK,Southampton,4.8,0,0,24,0,0.0,363,59,3,0,5.4,54.0,2020-11-01T12:00:00Z,90,2,0,0,0,0,7,7,1405724,4,3,0.0,3,25121,49839,24718,45,False,0,7,,,,,
Alex McCarthy,GK,Southampton,4.0,0,0,23,1,0.0,363,76,0,0,1.9,18.8,2020-11-06T20:00:00Z,90,14,0,0,0,0,8,2,1458520,0,2,0.0,6,43791,69506,25715,45,True,0,8,,,,,
Alex McCarthy,GK,Southampton,5.3,0,3,24,0,0.0,363,88,1,0,5.9,59.0,2020-11-23T20:00:00Z,90,20,0,0,0,0,9,8,1498709,1,1,0.0,7,36083,75156,39073,45,False,0,9,,,,,
Alex McCarthy,GK,Southampton,4.5,0,0,17,0,0.0,363,96,3,0,2.3,23.2,2020-11-29T14:00:00Z,90,13,0,0,0,0,10,3,1531860,3,2,0.0,2,28605,47742,19137,45,True,0,10,,,,,
Alex McCarthy,GK,Southampton,3.7,0,0,12,0,0.0,363,100,1,0,2.7,26.6,2020-12-07T20:00:00Z,90,3,0,0,0,0,11,3,1668694,2,1,0.0,2,117781,136037,18256,46,False,1,11,,,,,
Alex McCarthy,GK,Southampton,4.2,0,0,19,1,0.0,363,117,0,0,0.4,3.8,2020-12-13T12:00:00Z,90,15,0,0,0,0,12,0,1704504,0,3,0.0,6,33836,52340,18504,46,True,0,12,,,,,
Alex McCarthy,GK,Southampton,3.5,0,0,16,0,0.0,363,119,1,0,3.1,30.8,2020-12-16T18:00:00Z,90,1,0,0,0,0,13,4,1700541,1,1,0.0,3,938,26811,25873,46,False,0,13,,,,,
Alex McCarthy,GK,Southampton,2.8,0,0,17,0,0.0,363,136,1,0,2.4,24.4,2020-12-19T15:00:00Z,90,12,0,0,0,0,14,4,1703234,1,0,0.0,3,-2328,30744,33072,46,True,0,14,,,,,
Alex McCarthy,GK,Southampton,4.2,0,0,24,1,0.0,363,141,0,0,1.2,11.6,2020-12-26T15:00:00Z,90,8,0,0,0,0,15,1,1765544,0,0,0.0,6,50981,72325,21344,46,False,0,15,,,,,
Alex McCarthy,GK,Southampton,4.8,0,2,29,1,0.0,363,156,0,0,2.8,27.6,2020-12-29T18:00:00Z,90,19,0,0,0,0,16,3,1783350,0,0,0.0,9,14975,43835,28860,47,True,0,16,,,,,
Alex McCarthy,GK,Southampton,3.1,0,0,0,0,0.0,363,166,0,0,0.0,0.0,2021-01-04T20:00:00Z,0,11,0,0,0,0,17,0,1781315,0,1,0.0,0,-3348,55158,58506,47,True,0,17,,,,,
Alex McCarthy,GK,Southampton,3.5,0,0,14,0,0.0,363,183,2,0,2.0,20.4,2021-01-16T20:00:00Z,90,9,0,0,0,0,19,2,1480768,0,2,0.0,1,-97786,40864,138650,47,False,0,19,,,,,
Alex McCarthy,GK,Southampton,0.2,0,0,9,0,0.0,363,197,3,0,1.2,12.2,2021-01-26T20:15:00Z,90,1,0,0,0,0,20,1,1520287,3,1,0.0,1,-15335,51047,66382,47,True,0,20,,,,,
Alex McCarthy,GK,Southampton,1.2,0,0,14,0,0.0,363,206,1,0,2.7,27.4,2021-01-30T20:00:00Z,90,2,0,0,0,0,21,3,1490480,1,0,0.0,3,-30529,17096,47625,46,True,0,21,,,,,
Alex McCarthy,GK,Southampton,0.7,0,0,20,0,0.0,363,213,9,0,3.3,33.2,2021-02-02T20:15:00Z,90,13,0,0,0,0,22,6,1461178,0,9,0.0,0,-31075,11691,42766,46,False,0,22,,,,,
Alex McCarthy,GK,Southampton,1.2,0,0,12,0,0.0,363,225,3,0,1.2,12.0,2021-02-06T15:00:00Z,90,14,0,0,0,0,23,1,1414102,2,3,0.0,1,-48873,15987,64860,46,False,0,23,,,,,
Alex McCarthy,GK,Southampton,1.2,0,0,12,0,0.0,363,236,2,0,1.6,16.4,2021-02-14T12:00:00Z,90,20,0,0,0,0,24,2,1315117,2,1,0.0,1,-91504,13437,104941,45,True,0,24,,,,,
Alex McCarthy,GK,Southampton,2.1,0,0,9,0,0.0,363,246,1,0,1.3,13.4,2021-02-20T12:30:00Z,90,5,0,0,0,0,25,2,1316683,1,1,0.0,1,-9974,34135,44109,45,True,1,25,,,,,
Alex McCarthy,GK,Southampton,2.1,0,0,18,0,0.0,363,172,3,0,3.6,36.4,2021-02-23T18:00:00Z,90,10,0,0,0,0,25,4,1316683,0,3,0.0,2,-9974,34135,44109,45,False,0,25,,,,,
Alex McCarthy,GK,Southampton,0.5,0,0,0,0,0.0,363,251,0,0,0.0,0.0,2021-03-01T20:00:00Z,0,7,0,0,0,0,26,0,1213725,0,1,0.0,0,-95479,23472,118951,45,False,0,26,,,,,
Alex McCarthy,GK,Southampton,1.1,0,0,0,0,0.0,363,265,0,0,0.0,0.0,2021-03-06T15:00:00Z,0,15,0,0,0,0,27,0,1200335,2,0,0.0,0,-23224,13457,36681,45,False,0,27,,,,,
Alex McCarthy,GK,Southampton,1.1,0,0,19,0,0.0,363,325,5,0,3.9,39.4,2021-03-10T18:00:00Z,90,12,0,0,0,0,27,5,1200335,2,5,0.0,1,-23224,13457,36681,45,False,0,27,,,,,
Alex McCarthy,GK,Southampton,0.7,0,0,0,0,0.0,363,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,3,0,0,0,0,28,0,1150781,2,1,0.0,0,-50259,4038,54297,45,True,0,28,,,,,
Alex McCarthy,GK,Southampton,0.3,0,0,0,0,0.0,363,297,0,0,0.0,0.0,2021-04-04T11:00:00Z,0,4,0,0,0,0,30,0,1057288,2,3,0.0,0,-36580,5032,41612,45,True,0,30,,,,,
Alex McCarthy,GK,Southampton,0.5,0,0,0,0,0.0,363,307,0,0,0.0,0.0,2021-04-12T17:00:00Z,0,18,0,0,0,0,31,0,1000391,0,3,0.0,0,-57002,3813,60815,44,False,0,31,,,,,
Alex McCarthy,GK,Southampton,-0.2,0,0,11,0,0.0,363,286,2,0,0.7,7.0,2021-04-21T17:00:00Z,90,17,0,0,0,0,32,1,959334,1,2,0.0,1,-40855,2204,43059,44,False,0,32,,,,,
Alex McCarthy,GK,Southampton,1.5,0,1,25,0,0.0,363,336,1,0,5.4,54.2,2021-04-30T19:00:00Z,90,9,0,0,0,0,34,8,920435,1,1,0.0,5,-12105,2909,15014,44,True,0,34,,,,,
Alex McCarthy,GK,Southampton,0.0,0,0,0,0,0.0,363,344,0,0,0.0,0.0,2021-05-08T19:15:00Z,0,11,0,0,0,0,35,0,928736,0,2,0.0,0,7925,22180,14255,44,False,0,35,,,,,
Alex McCarthy,GK,Southampton,0.0,0,0,0,0,0.0,363,317,0,0,0.0,0.0,2021-05-11T19:15:00Z,0,6,0,0,0,0,35,0,928736,1,3,0.0,0,7925,22180,14255,44,True,0,35,,,,,
Alex McCarthy,GK,Southampton,1.6,0,0,12,0,0.0,363,357,1,0,1.6,16.0,2021-05-15T14:00:00Z,90,8,0,0,0,0,36,2,918089,1,3,0.0,2,-10675,5583,16258,44,True,0,36,,,,,
Alex McCarthy,GK,Southampton,1.7,0,0,18,0,0.0,363,366,2,0,3.7,36.8,2021-05-18T17:00:00Z,90,10,0,0,0,0,37,5,910016,2,0,0.0,2,-8631,4713,13344,44,True,0,37,,,,,
Alex McCarthy,GK,Southampton,1.5,0,0,16,0,0.0,363,377,3,0,3.1,31.4,2021-05-23T15:00:00Z,90,19,0,0,0,0,38,4,898281,0,3,0.0,2,-10639,5303,15942,44,False,0,38,,,,,
Alisson Ramses Becker,GK,Liverpool,5.5,0,0,9,0,0.0,252,3,3,0,0.4,3.8,2020-09-12T16:30:00Z,90,10,0,0,0,0,1,0,721549,3,4,0.0,1,0,0,0,60,True,0,1,,,,,
