name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
Aaron Connolly,FWD,Brighton,0.5,0,0,-3,0,0.3,78,7,2,0,3.4,1.2,2020-09-14T19:15:00Z,45,5,0,0,0,0,1,0,32205,3,1,32.0,1,0,0,0,55,True,0,1,,,,,
Aaron Connolly,FWD,Brighton,4.0,0,2,27,1,11.3,78,16,0,1,6.9,34.8,2020-09-20T13:00:00Z,89,14,0,0,0,0,2,0,35030,3,0,23.0,8,-1161,5332,6493,55,False,0,2,,,,,
Aaron Connolly,FWD,Brighton,2.7,0,0,2,0,12.1,78,19,2,0,1.9,0.0,2020-09-26T11:30:00Z,73,13,0,0,0,0,3,0,55356,3,2,8.0,2,13526,26823,13297,55,True,0,3,,,,,
Aaron Connolly,FWD,Brighton,2.7,0,0,7,0,0.3,78,32,3,0,0.7,3.0,2020-10-03T14:00:00Z,65,7,0,0,0,0,4,0,55125,2,4,4.0,2,-1311,10399,11710,55,False,0,4,,,,,
Aaron Connolly,FWD,Brighton,3.0,1,0,13,0,10.3,78,40,0,0,3.0,17.2,2020-10-18T13:00:00Z,12,6,0,0,0,0,5,0,46774,1,1,2.0,4,-8992,5860,14852,55,False,0,5,,,,,
Aaron Connolly,FWD,Brighton,2.5,0,0,0,0,0.0,78,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,18,0,0,0,0,6,0,50818,1,1,0.0,0,2053,9519,7466,55,True,0,6,,,,,
Aaron Connolly,FWD,Brighton,0.8,0,0,0,0,0.0,78,67,0,0,0.0,0.0,2020-11-01T19:15:00Z,0,17,0,0,0,0,7,0,43547,1,2,0.0,0,-7045,1470,8515,55,False,0,7,,,,,
Aaron Connolly,FWD,Brighton,1.2,0,0,3,0,0.0,78,70,0,0,0.0,0.2,2020-11-06T17:30:00Z,4,4,0,0,0,0,8,0,39808,0,0,0.0,1,-4140,2117,6257,54,True,0,8,,,,,
Aaron Connolly,FWD,Brighton,0.2,0,0,0,0,0.0,78,79,0,0,0.0,0.0,2020-11-21T15:00:00Z,0,2,0,0,0,0,9,0,33468,2,1,0.0,0,-6056,967,7023,54,False,0,9,,,,,
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,12.0,78,90,1,0,4.0,0.0,2020-11-28T12:30:00Z,62,11,0,0,0,0,10,0,31760,1,1,29.0,2,-2355,591,2946,53,True,0,10,,,,,
Aaron Connolly,FWD,Brighton,1.3,0,0,0,0,1.1,78,100,1,0,3.8,1.4,2020-12-07T20:00:00Z,63,16,0,0,0,0,11,0,35089,2,1,35.0,2,2280,4597,2317,53,True,0,11,,,,,
Aaron Connolly,FWD,Brighton,0.7,0,0,3,0,0.0,78,114,0,0,0.2,2.0,2020-12-13T19:15:00Z,28,9,0,0,0,0,12,0,34652,0,3,0.0,1,-72,2757,2829,53,False,0,12,,,,,
Aaron Connolly,FWD,Brighton,1.5,0,0,0,0,0.0,78,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,8,0,0,0,0,13,0,33931,0,0,0.0,0,-829,1380,2209,53,False,0,13,,,,,
Aaron Connolly,FWD,Brighton,1.4,0,0,-1,0,12.0,78,129,1,0,4.8,2.0,2020-12-20T12:00:00Z,90,15,0,0,0,0,14,0,32454,1,1,34.0,2,-1589,979,2568,53,True,0,14,,,,,
Aaron Connolly,FWD,Brighton,1.2,0,0,0,0,0.0,78,147,0,0,0.0,0.0,2020-12-27T14:15:00Z,0,19,0,0,0,0,15,0,31512,2,2,0.0,0,-1071,1440,2511,53,False,0,15,,,,,
Aaron Connolly,FWD,Brighton,0.2,0,0,0,0,0.0,78,149,0,0,0.0,0.0,2020-12-29T18:00:00Z,0,1,0,0,0,0,16,0,29667,1,0,0.0,0,-1854,255,2109,53,True,0,16,,,,,
Aaron Connolly,FWD,Brighton,1.4,0,0,27,0,0.0,78,159,3,1,8.7,37.0,2021-01-02T17:30:00Z,45,20,0,0,0,0,17,0,28722,3,3,50.0,5,-1081,717,1798,52,True,0,17,,,,,
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,78,178,0,0,0.0,0.0,2021-01-13T18:00:00Z,0,12,0,0,0,0,18,0,25820,0,1,0.0,0,-2045,1228,3273,52,False,0,18,,,,,
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,78,182,0,0,0.0,0.0,2021-01-16T15:00:00Z,0,10,0,0,0,0,19,0,25125,1,0,0.0,0,-1502,135,1637,52,False,0,19,,,,,
Aaron Connolly,FWD,Brighton,0.8,0,0,0,0,0.0,78,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,23575,0,0,0.0,0,-1723,133,1856,52,True,0,20,,,,,
Aaron Connolly,FWD,Brighton,0.7,0,0,0,0,1.3,78,200,0,0,1.9,0.0,2021-01-31T19:15:00Z,11,17,0,0,0,0,21,0,23710,0,1,18.0,1,39,669,630,52,True,0,21,,,,,
Aaron Connolly,FWD,Brighton,-0.6,0,0,3,0,0.6,78,216,0,0,0.2,1.0,2021-02-03T20:15:00Z,7,11,0,0,0,0,22,0,23925,1,0,0.0,1,150,778,628,52,False,0,22,,,,,
Aaron Connolly,FWD,Brighton,1.2,0,0,3,0,1.6,78,220,1,0,1.5,0.0,2021-02-06T15:00:00Z,61,4,0,0,0,0,23,0,24055,1,1,15.0,2,41,821,780,52,False,0,23,,,,,
Aaron Connolly,FWD,Brighton,0.8,0,0,0,0,0.0,78,230,0,0,0.0,0.0,2021-02-13T20:00:00Z,0,2,0,0,0,0,24,0,24669,0,0,0.0,0,449,1576,1127,52,True,0,24,,,,,
Aaron Connolly,FWD,Brighton,0.8,0,0,0,0,0.0,78,241,0,0,0.0,0.0,2021-02-22T20:00:00Z,0,6,0,0,0,0,25,0,24472,2,1,0.0,0,-211,876,1087,52,True,0,25,,,,,
Aaron Connolly,FWD,Brighton,1.5,0,0,3,0,0.4,78,258,1,0,4.0,1.0,2021-02-27T15:00:00Z,60,18,0,0,0,0,26,0,24448,0,1,39.0,2,-82,1075,1157,52,False,0,26,,,,,
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,78,260,0,0,0.0,0.0,2021-03-06T20:00:00Z,0,9,0,0,0,0,27,0,24130,2,1,0.0,0,-353,623,976,52,True,0,27,,,,,
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,78,277,0,0,0.0,0.0,2021-03-14T12:00:00Z,0,16,0,0,0,0,28,0,23279,2,1,0.0,0,-858,94,952,52,False,0,28,,,,,
Aaron Connolly,FWD,Brighton,0.4,0,0,0,0,0.0,78,279,0,0,0.0,0.0,2021-03-20T20:00:00Z,0,14,0,0,0,0,29,0,23344,0,3,0.0,0,-78,564,642,52,True,0,29,,,,,
Aaron Connolly,FWD,Brighton,-0.4,0,0,0,0,0.0,78,295,0,0,0.0,0.0,2021-04-04T18:30:00Z,0,13,0,0,0,0,30,0,22871,1,2,0.0,0,-387,194,581,52,False,0,30,,,,,
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,78,299,0,0,0.0,0.0,2021-04-12T19:15:00Z,0,7,0,0,0,0,31,0,22456,0,0,0.0,0,-423,32,455,52,True,0,31,,,,,
Aaron Connolly,FWD,Brighton,-0.4,0,0,0,0,0.0,78,311,0,0,0.0,0.0,2021-04-20T19:15:00Z,0,5,0,0,0,0,32,0,22105,0,0,0.0,0,-352,23,375,52,False,0,32,,,,,
Aaron Connolly,FWD,Brighton,0.7,0,0,5,0,0.0,78,326,0,0,1.0,2.2,2021-04-24T19:00:00Z,23,15,0,0,0,0,33,0,22131,0,1,8.0,1,-3,181,184,52,False,0,33,,,,,
Aaron Connolly,FWD,Brighton,0.2,0,0,0,0,0.0,78,329,0,0,0.0,0.0,2021-05-01T14:00:00Z,0,10,0,0,0,0,34,0,22071,0,2,0.0,0,-64,114,178,52,True,0,34,,,,,
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,78,348,0,0,0.0,0.0,2021-05-09T11:00:00Z,0,20,0,0,0,0,35,0,21985,1,2,0.0,0,-89,109,198,52,False,0,35,,,,,
Aaron Connolly,FWD,Brighton,-0.3,0,0,0,0,0.0,78,349,0,0,0.0,0.0,2021-05-15T19:00:00Z,0,19,0,0,0,0,36,0,22006,1,1,0.0,0,-11,155,166,52,True,0,36,,,,,
Aaron Connolly,FWD,Brighton,-0.8,0,0,0,0,0.0,78,359,0,0,0.0,0.0,2021-05-18T18:00:00Z,0,12,0,0,0,0,37,0,22027,2,3,0.0,0,22,182,160,52,True,0,37,,,,,
Aaron Connolly,FWD,Brighton,0.5,0,0,3,0,10.8,78,369,2,0,2.2,1.2,2021-05-23T15:00:00Z,45,1,0,0,0,0,38,0,22182,0,2,10.0,1,135,425,290,52,False,0,38,,,,,
Ademipo Odubeko,FWD,West Ham,3.2,0,0,0,0,0.0,638,187,0,0,0.0,0.0,2021-01-16T15:00:00Z,0,4,0,0,0,0,19,0,0,0,1,0.0,0,0,0,0,45,True,0,19,,,,,
Ademipo Odubeko,FWD,West Ham,3.2,0,0,0,0,0.0,638,175,0,0,0.0,0.0,2021-01-19T18:00:00Z,0,18,0,0,0,0,19,0,0,1,2,0.0,0,0,0,0,45,True,0,19,,,,,
Ademipo Odubeko,FWD,West Ham,0.0,0,0,0,0,0.0,638,195,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,6,0,0,0,0,20,0,925,3,2,0.0,0,651,1011,360,45,False,0,20,,,,,
Ademipo Odubeko,FWD,West Ham,-1.0,0,0,0,0,0.0,638,208,0,0,0.0,0.0,2021-01-31T16:30:00Z,0,11,0,0,0,0,21,0,1597,3,1,0.0,0,571,888,317,45,True,0,21,,,,,
Ademipo Odubeko,FWD,West Ham,0.0,0,0,0,0,0.0,638,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,2,0,0,0,0,22,0,2092,3,1,0.0,0,365,789,424,45,False,0,22,,,,,
Ademipo Odubeko,FWD,West Ham,0.5,0,0,0,0,0.0,638,221,0,0,0.0,0.0,2021-02-06T17:30:00Z,0,8,0,0,0,0,23,0,2223,0,0,0.0,0,-36,462,498,45,False,0,23,,,,,
Ademipo Odubeko,FWD,West Ham,0.0,0,0,0,0,0.0,638,238,0,0,0.0,0.0,2021-02-15T18:00:00Z,0,15,0,0,0,0,24,0,2498,0,3,0.0,0,41,551,510,45,True,0,24,,,,,
Ademipo Odubeko,FWD,West Ham,0.0,0,0,0,0,0.0,638,247,0,0,0.0,0.0,2021-02-21T12:00:00Z,0,17,0,0,0,0,25,0,2836,1,2,0.0,0,240,630,390,45,True,0,25,,,,,
Ademipo Odubeko,FWD,West Ham,-0.5,0,0,0,0,0.0,638,254,0,0,0.0,0.0,2021-02-27T12:30:00Z,0,12,0,0,0,0,26,0,3298,1,2,0.0,0,260,844,584,45,False,0,26,,,,,
Ademipo Odubeko,FWD,West Ham,0.5,0,0,0,0,0.0,638,268,0,0,0.0,0.0,2021-03-08T20:00:00Z,0,10,0,0,0,0,27,0,3169,0,2,0.0,0,-205,338,543,45,True,0,27,,,,,
Ademipo Odubeko,FWD,West Ham,0.0,0,0,0,0,0.0,638,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,13,0,0,0,0,28,0,3292,0,1,0.0,0,33,340,307,45,False,0,28,,,,,
Ademipo Odubeko,FWD,West Ham,0.0,0,0,0,0,0.0,638,288,0,0,0.0,0.0,2021-03-21T15:00:00Z,0,1,0,0,0,0,29,0,3372,3,3,0.0,0,-30,329,359,45,True,0,29,,,,,
Ademipo Odubeko,FWD,West Ham,0.5,0,0,0,0,0.0,638,298,0,0,0.0,0.0,2021-04-05T19:15:00Z,0,20,0,0,0,0,30,0,3371,3,2,0.0,0,-82,210,292,45,False,0,30,,,,,
Ademipo Odubeko,FWD,West Ham,0.0,0,0,0,0,0.0,638,308,0,0,0.0,0.0,2021-04-11T13:05:00Z,0,9,0,0,0,0,31,0,3446,2,3,0.0,0,9,229,220,45,True,0,31,,,,,
Ademipo Odubeko,FWD,West Ham,1.0,0,0,0,0,0.0,638,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,14,0,0,0,0,32,0,3658,2,3,0.0,0,103,393,290,45,False,0,32,,,,,
Ademipo Odubeko,FWD,West Ham,0.0,0,0,0,0,0.0,638,327,0,0,0.0,0.0,2021-04-24T16:30:00Z,0,5,0,0,0,0,33,0,3916,1,0,0.0,0,189,506,317,45,True,0,33,,,,,
Ademipo Odubeko,FWD,West Ham,1.0,0,0,0,0,0.0,638,330,0,0,0.0,0.0,2021-05-03T19:15:00Z,0,4,0,0,0,0,34,0,3686,2,1,0.0,0,-283,177,460,45,False,0,34,,,,,
Ademipo Odubeko,FWD,West Ham,0.0,0,0,0,0,0.0,638,347,0,0,0.0,0.0,2021-05-09T15:30:00Z,0,7,0,0,0,0,35,0,3685,1,0,0.0,0,-45,144,189,45,True,0,35,,,,,
Ademipo Odubeko,FWD,West Ham,0.5,0,0,0,0,0.0,638,349,0,0,0.0,0.0,2021-05-15T19:00:00Z,0,3,0,0,0,0,36,0,3721,1,1,0.0,0,-21,151,172,45,False,0,36,,,,,
Ademipo Odubeko,FWD,West Ham,1.0,0,0,0,0,0.0,638,368,0,0,0.0,0.0,2021-05-19T19:15:00Z,0,18,0,0,0,0,37,0,3741,3,1,0.0,0,10,149,139,45,False,0,37,,,,,
Ademipo Odubeko,FWD,West Ham,0.5,0,0,0,0,0.0,638,377,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,16,0,0,0,0,38,0,3807,0,3,0.0,0,20,209,189,45,True,0,38,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,6,0,0,0.0,0.0,2020-09-12T19:00:00Z,0,14,0,0,0,0,1,0,409,2,0,0.0,0,0,0,0,55,True,0,1,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,9,0,0,0.0,0.0,2020-09-19T19:00:00Z,0,1,0,0,0,0,2,0,574,1,2,0.0,0,33,146,113,55,False,0,2,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,28,0,0,0.0,0.0,2020-09-27T18:00:00Z,0,20,0,0,0,0,3,0,538,0,4,0.0,0,-73,109,182,55,True,0,3,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,34,0,0,0.0,0.0,2020-10-04T11:00:00Z,0,9,0,0,0,0,4,0,496,3,0,0.0,0,-64,48,112,55,False,0,4,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,47,0,0,0.0,0.0,2020-10-18T15:30:00Z,0,17,0,0,0,0,5,0,518,3,3,0.0,0,1,62,61,55,False,0,5,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,57,0,0,0.0,0.0,2020-10-24T11:30:00Z,0,12,0,0,0,0,6,0,560,1,1,0.0,0,22,67,45,55,True,0,6,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,63,0,0,0.0,0.0,2020-10-31T17:30:00Z,0,11,0,0,0,0,7,0,548,1,2,0.0,0,-25,44,69,55,False,0,7,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,78,0,0,0.0,0.0,2020-11-07T20:00:00Z,0,8,0,0,0,0,8,0,518,0,1,0.0,0,-35,21,56,55,True,0,8,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,86,0,0,0.0,0.0,2020-11-22T14:00:00Z,0,15,0,0,0,0,9,0,517,1,0,0.0,0,-4,18,22,55,False,0,9,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,98,0,0,0.0,0.0,2020-11-30T20:00:00Z,0,2,0,0,0,0,10,0,514,1,2,0.0,0,-2,6,8,55,True,0,10,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,108,0,0,0.0,0.0,2020-12-05T17:30:00Z,0,13,0,0,0,0,11,0,528,3,1,0.0,0,10,24,14,55,True,0,11,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,113,0,0,0.0,0.0,2020-12-11T20:00:00Z,0,10,0,0,0,0,12,0,537,2,1,0.0,0,7,26,19,55,False,0,12,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,125,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,6,0,0,0,0,13,0,528,1,1,0.0,0,-15,5,20,55,True,0,13,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,131,0,0,0.0,0.0,2020-12-21T20:00:00Z,0,5,0,0,0,0,14,0,525,0,3,0.0,0,-1,12,13,55,False,0,14,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,147,0,0,0.0,0.0,2020-12-27T14:15:00Z,0,3,0,0,0,0,15,0,530,2,2,0.0,0,1,14,13,55,True,0,15,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,156,0,0,0.0,0.0,2020-12-29T18:00:00Z,0,16,0,0,0,0,16,0,534,0,0,0.0,0,2,7,5,55,False,0,16,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,163,0,0,0.0,0.0,2021-01-01T17:30:00Z,0,7,0,0,0,0,17,0,542,1,0,0.0,0,8,29,21,55,False,0,17,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,187,0,0,0.0,0.0,2021-01-16T15:00:00Z,0,4,0,0,0,0,19,0,548,0,1,0.0,0,6,9,3,55,True,0,19,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,175,0,0,0.0,0.0,2021-01-19T18:00:00Z,0,18,0,0,0,0,19,0,548,1,2,0.0,0,6,9,3,55,True,0,19,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,195,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,6,0,0,0,0,20,0,540,3,2,0.0,0,-8,8,16,55,False,0,20,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,208,0,0,0.0,0.0,2021-01-31T16:30:00Z,0,11,0,0,0,0,21,0,538,3,1,0.0,0,-2,0,2,55,True,0,21,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,0,2,0,0,0,0,22,0,533,3,1,0.0,0,-4,0,4,55,False,0,22,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,221,0,0,0.0,0.0,2021-02-06T17:30:00Z,0,8,0,0,0,0,23,0,519,0,0,0.0,0,-15,0,15,55,False,0,23,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,238,0,0,0.0,0.0,2021-02-15T18:00:00Z,0,15,0,0,0,0,24,0,516,0,3,0.0,0,-3,0,3,55,True,0,24,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,247,0,0,0.0,0.0,2021-02-21T12:00:00Z,0,17,0,0,0,0,25,0,515,1,2,0.0,0,-1,0,1,55,True,0,25,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,254,0,0,0.0,0.0,2021-02-27T12:30:00Z,0,12,0,0,0,0,26,0,513,1,2,0.0,0,-2,0,2,55,False,0,26,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,268,0,0,0.0,0.0,2021-03-08T20:00:00Z,0,10,0,0,0,0,27,0,510,0,2,0.0,0,-3,0,3,55,True,0,27,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,13,0,0,0,0,28,0,510,0,1,0.0,0,0,0,0,55,False,0,28,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,288,0,0,0.0,0.0,2021-03-21T15:00:00Z,0,1,0,0,0,0,29,0,508,3,3,0.0,0,-2,0,2,55,True,0,29,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,298,0,0,0.0,0.0,2021-04-05T19:15:00Z,0,20,0,0,0,0,30,0,505,3,2,0.0,0,-3,0,3,55,False,0,30,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,308,0,0,0.0,0.0,2021-04-11T13:05:00Z,0,9,0,0,0,0,31,0,505,2,3,0.0,0,0,0,0,55,True,0,31,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,14,0,0,0,0,32,0,504,2,3,0.0,0,-1,0,1,55,False,0,32,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,327,0,0,0.0,0.0,2021-04-24T16:30:00Z,0,5,0,0,0,0,33,0,502,1,0,0.0,0,-2,0,2,55,True,0,33,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,330,0,0,0.0,0.0,2021-05-03T19:15:00Z,0,4,0,0,0,0,34,0,502,2,1,0.0,0,0,0,0,55,False,0,34,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,347,0,0,0.0,0.0,2021-05-09T15:30:00Z,0,7,0,0,0,0,35,0,502,1,0,0.0,0,0,0,0,55,True,0,35,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,349,0,0,0.0,0.0,2021-05-15T19:00:00Z,0,3,0,0,0,0,36,0,502,1,1,0.0,0,0,0,0,55,False,0,36,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,368,0,0,0.0,0.0,2021-05-19T19:15:00Z,0,18,0,0,0,0,37,0,502,3,1,0.0,0,0,0,0,55,False,0,37,,,,,
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,377,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,16,0,0,0,0,38,0,500,0,3,0.0,0,-2,0,2,55,True,0,38,,,,,
Aleksandar Mitrović,FWD,Fulham,0.8,0,0,3,0,0.3,184,2,0,0,1.0,3.0,2020-09-12T11:30:00Z,27,1,0,0,0,0,1,0,1435176,3,0,7.0,1,0,0,0,60,True,0,1,,,,,
Aleksandar Mitrović,FWD,Fulham,6.5,0,3,47,0,7.5,184,13,4,2,15.9,75.2,2020-09-19T14:00:00Z,90,10,0,0,0,0,2,0,1290155,3,4,76.0,12,-202045,59667,261712,60,False,1,2,,,,,
Aleksandar Mitrović,FWD,Fulham,5.0,0,0,-1,0,12.1,184,22,3,0,5.7,0.0,2020-09-28T16:45:00Z,90,2,0,0,0,0,3,0,1458252,3,0,52.0,2,97227,272639,175412,60,True,0,3,,,,,
Aleksandar Mitrović,FWD,Fulham,3.7,0,0,8,0,23.2,184,38,1,0,6.3,6.0,2020-10-04T13:00:00Z,90,20,0,0,0,0,4,0,1212856,0,1,34.0,2,-235871,50703,286574,60,False,0,4,,,,,
Aleksandar Mitrović,FWD,Fulham,0.8,0,0,-14,0,2.8,184,46,1,0,3.7,0.0,2020-10-18T11:00:00Z,90,15,0,1,0,0,5,0,937007,1,1,40.0,0,-285682,32853,318535,59,False,0,5,,,,,
Aleksandar Mitrović,FWD,Fulham,1.0,0,0,4,0,26.3,184,53,2,0,10.0,5.6,2020-10-24T14:00:00Z,90,6,0,0,0,0,6,0,760504,2,1,68.0,2,-186345,20218,206563,59,True,0,6,,,,,
Aleksandar Mitrović,FWD,Fulham,3.0,2,0,24,1,26.3,184,61,0,0,7.4,41.8,2020-11-02T17:30:00Z,90,18,0,0,0,0,7,0,639346,0,2,6.0,8,-129173,17346,146519,58,True,0,7,,,,,
Aleksandar Mitrović,FWD,Fulham,2.3,0,0,-1,0,20.5,184,78,1,0,5.0,2.4,2020-11-07T20:00:00Z,90,19,0,0,0,0,8,0,583982,0,1,27.0,1,-56761,11555,68316,58,False,1,8,,,,,
Aleksandar Mitrović,FWD,Fulham,2.8,0,0,2,0,11.1,184,81,0,0,4.5,5.2,2020-11-22T12:00:00Z,32,7,0,0,0,0,9,0,488030,3,2,29.0,1,-95375,9965,105340,57,True,0,9,,,,,
Aleksandar Mitrović,FWD,Fulham,1.8,0,0,7,0,10.3,184,94,0,0,1.5,4.2,2020-11-30T17:30:00Z,3,9,0,0,0,0,10,0,439047,2,1,0.0,1,-53834,4196,58030,57,False,0,10,,,,,
Aleksandar Mitrović,FWD,Fulham,-0.8,0,0,0,0,0.0,184,104,0,0,0.0,0.0,2020-12-05T15:00:00Z,0,12,0,0,0,0,11,0,398813,0,2,0.0,0,-41679,7273,48952,56,False,0,11,,,,,
Aleksandar Mitrović,FWD,Fulham,-1.0,0,0,0,0,0.0,184,112,0,0,0.0,0.0,2020-12-13T16:30:00Z,0,11,0,0,0,0,12,0,363720,1,1,0.0,0,-37505,4022,41527,56,True,0,12,,,,,
Aleksandar Mitrović,FWD,Fulham,0.1,0,0,3,0,11.7,184,121,0,0,1.8,0.2,2020-12-16T20:00:00Z,13,3,0,0,0,0,13,0,338704,0,0,6.0,1,-25737,1669,27406,56,True,0,13,,,,,
Aleksandar Mitrović,FWD,Fulham,0.3,0,0,4,0,3.9,184,135,1,0,2.5,3.6,2020-12-19T20:00:00Z,76,14,0,0,0,0,14,0,328483,1,1,17.0,2,-11205,3954,15159,55,False,0,14,,,,,
Aleksandar Mitrović,FWD,Fulham,0.3,0,0,2,0,0.3,184,141,0,0,0.5,0.0,2020-12-26T15:00:00Z,7,16,0,0,0,0,15,0,318571,0,0,6.0,1,-10511,4902,15413,55,True,0,15,,,,,
Aleksandar Mitrović,FWD,Fulham,-0.6,0,0,0,0,0.0,184,157,0,0,0.0,0.0,2021-01-13T20:15:00Z,0,17,0,0,0,0,18,0,302992,1,1,0.0,0,-4862,8906,13768,55,False,0,18,,,,,
Aleksandar Mitrović,FWD,Fulham,-0.8,0,0,0,0,0.0,184,181,0,0,0.0,0.0,2021-01-16T17:30:00Z,0,5,0,0,0,0,19,0,292574,1,0,0.0,0,-8490,2175,10665,55,True,0,19,,,,,
Aleksandar Mitrović,FWD,Fulham,-0.8,0,0,2,0,0.5,184,171,0,0,0.3,0.0,2021-01-20T20:15:00Z,7,13,0,0,0,0,19,0,292574,2,1,4.0,1,-8490,2175,10665,55,True,0,19,,,,,
Aleksandar Mitrović,FWD,Fulham,0.0,0,0,4,0,1.3,184,189,0,0,2.5,4.2,2021-01-27T19:30:00Z,11,3,0,0,0,0,20,0,287448,0,0,19.0,1,-6477,3523,10000,55,False,0,20,,,,,
Aleksandar Mitrović,FWD,Fulham,1.8,1,2,28,0,57.6,184,207,2,0,11.6,37.2,2021-01-30T15:00:00Z,90,18,0,0,0,0,21,0,286055,2,2,21.0,7,-1810,3410,5220,55,False,0,21,,,,,
Aleksandar Mitrović,FWD,Fulham,0.8,0,0,2,0,17.8,184,211,2,0,4.7,0.0,2021-02-03T18:00:00Z,90,9,0,0,0,0,22,0,291150,2,0,33.0,2,4482,8350,3868,55,True,0,22,,,,,
Aleksandar Mitrović,FWD,Fulham,1.2,0,0,3,0,11.8,184,221,0,0,2.6,0.0,2021-02-06T17:30:00Z,11,19,0,0,0,0,23,0,289748,0,0,14.0,1,-1602,4481,6083,55,True,0,23,,,,,
